budget,action,adventure,fantasy,science fiction,crime,drama,thriller,animation,family,western,comedy,romance,horror,mystery,history,war,music,documentary,foreign,tv movie,id,popularity,production_companies,production_countries,weekday,day,month,year,revenue,runtime,title,vote_average,vote_count,weighted_rating
150000000,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,266647,48.03528,4,1,4,24,9,2015,128388320,111,Pan,5.9,954,6.959566926100022
145000000,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,82703,38.73494,4,1,5,07,2,2014,272912430,92,Mr. Peabody & Sherman,6.7,843,6.99021398444453
175000000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,652,66.803149,6,3,4,13,5,2004,497409852,163,Troy,6.9,2759,6.990060881155662
145000000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,80321,44.989192,1,1,3,06,6,2012,746921274,93,Madagascar 3: Europe's Most Wanted,6.4,1808,6.959534467323187
140000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36669,54.159392,1,2,7,17,11,2002,431971116,133,Die Another Day,5.8,1092,6.949777709642803
144000000,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43074,66.21806,7,1,4,14,7,2016,229147509,116,Ghostbusters,5.3,2142,6.865838921229091
140000000,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95,58.485967,3,1,3,01,7,1998,553799566,151,Armageddon,6.4,2482,6.94581180408995
140000000,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,608,91.332849,4,1,3,03,7,2002,441818803,88,Men in Black II,6.0,3114,6.8892366792345445
70000000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2310,35.601665,4,1,1,05,11,2007,195735876,115,Beowulf,5.5,841,6.951182229789869
145000000,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,140300,56.747978,4,2,6,23,1,2016,521170825,95,Kung Fu Panda 3,6.7,1603,6.981923091380671
145000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56292,77.77477,6,3,3,07,12,2011,694713380,133,Mission: Impossible - Ghost Protocol,6.8,3972,6.972580422476874
145000000,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,81188,61.788035,1,1,3,21,11,2012,306941670,97,Rise of the Guardians,7.1,1922,7.007139142708565
100000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7552,25.159168,3,1,3,21,12,2005,202026112,90,Fun with Dick and Jane,5.9,627,6.973086978577282
140000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,616,52.341226,4,3,5,05,12,2003,456758981,154,The Last Samurai,7.3,1895,7.021137757947574
140000000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147441,101.599427,4,3,3,03,12,2014,268031828,150,Exodus: Gods and Kings,5.6,1921,6.900100293451209
150000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13475,73.616808,4,2,3,06,5,2009,385680446,127,Star Trek,7.4,4518,7.061223660139576
139000000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,82.502566,2,1,3,01,5,2002,821708551,121,Spider-Man,6.8,5265,6.965207335205683
145000000,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,82702,100.21391,2,1,4,12,6,2014,609123048,102,How to Train Your Dragon 2,7.6,3106,7.066306126805664
140000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205584,56.257249,5,2,4,25,2,2016,150680864,127,Gods of Egypt,5.3,1277,6.917384024051452
135000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10048,17.88953,5,1,4,28,7,2005,76932943,121,Stealth,4.9,331,6.9725593146737195
130000000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13183,64.798873,6,1,4,05,3,2009,185258983,163,Watchmen,7.0,2811,7.0
140000000,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,944,24.855701,3,1,5,10,7,1998,285444603,127,Lethal Weapon 4,6.3,767,6.979163270850312
137000000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1927,34.981698,4,1,4,19,6,2003,245360480,138,Hulk,5.3,1533,6.901778916820564
130000000,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72559,59.325589,6,1,2,26,3,2013,371876278,110,G.I. Joe: Retaliation,5.4,3025,6.827297056199821
130000000,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7364,21.605568,10,4,3,06,4,2005,119269486,124,Sahara,5.7,434,6.977817095226862
137000000,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2114,26.074908,3,2,1,02,7,2001,85131830,106,Final Fantasy: The Spirits Within,5.9,433,6.98127236267841
140000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771,74.506246,1,1,5,22,7,2011,370569774,124,Captain America: The First Avenger,6.6,7047,6.912041688769619
135000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36643,39.604363,2,2,1,08,11,1999,361832400,128,The World Is Not Enough,6.0,862,6.966669244451318
150000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8619,36.973031,4,1,5,14,11,2003,212011111,138,Master and Commander: The Far Side of the World,6.9,790,6.99693679720822
120000000,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50620,99.687084,3,1,2,13,11,2012,829000000,115,The Twilight Saga: Breaking Dawn - Part 2,6.1,2553,6.9166079918702135
130000000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,65759,17.7735,4,1,4,17,11,2011,150406466,100,Happy Feet Two,5.8,373,6.98235920072518
150000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1724,62.898336,4,1,4,12,6,2008,163712074,114,The Incredible Hulk,6.1,3021,6.902969201670176
140000000,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,267935,44.19092,5,2,3,01,6,2016,183345589,120,The BFG,6.0,1000,6.961538461538462
135000000,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,281957,100.635882,9,4,5,25,12,2015,532950503,156,The Revenant,7.3,6396,7.061116065740859
135000000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,77950,44.765377,1,1,4,11,7,2013,282570682,96,Turbo,6.1,1074,6.962928587865307
135000000,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,44896,29.91353,5,1,3,02,3,2011,245724603,107,Rango,6.6,2051,6.969672100846549
132000000,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,270946,84.366984,1,1,6,22,11,2014,373552094,92,Penguins of Madagascar,6.5,1346,6.974455325286572
70000000,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2503,45.381501,5,2,5,03,8,2007,442824138,115,The Bourne Ultimatum,7.3,2888,7.031067125645439
130000000,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9502,84.689648,1,1,3,04,6,2008,631744560,90,Kung Fu Panda,6.9,3145,6.98882572392965
130000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102899,120.09361,1,1,2,14,7,2015,519311965,117,Ant-Man,7.0,5880,7.0
130000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101299,76.310119,2,1,5,15,11,2013,847423452,146,The Hunger Games: Catching Fire,7.4,6495,7.082489284013335
135000000,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,228161,63.473086,2,1,3,18,3,2015,368871007,94,Home,6.8,1519,6.988544062747465
132000000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,48.572726,4,1,2,28,6,2005,591739379,116,War of the Worlds,6.2,2322,6.93201083376034
130000000,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8961,38.068736,2,1,5,18,7,2003,273339556,147,Bad Boys II,6.3,1564,6.958786327360338
130000000,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,417859,20.678787,1,1,5,28,10,2011,554987477,90,Puss in Boots,6.4,451,6.9893678048013825
110000000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,27576,48.829437,4,1,3,21,7,2010,293329073,100,Salt,6.2,2093,6.938198058539106
125000000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86834,46.115758,4,1,4,20,3,2014,362637473,139,Noah,5.6,2350,6.879707495429616
130000000,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,17578,89.938296,7,2,2,25,10,2011,371940071,107,The Adventures of Tintin,6.7,2061,6.9771516204131405
130000000,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,673,79.679601,3,2,1,31,5,2004,789804554,141,Harry Potter and the Prisoner of Azkaban,7.7,5877,7.133235094082974
130000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6972,28.840997,5,3,2,18,11,2008,49554002,165,Australia,6.3,694,6.981092862146805
130000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82700,42.840582,3,1,4,30,5,2013,243843127,100,After Earth,5.0,2532,6.816068574749383
127500000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10567,26.548594,2,1,5,19,5,2000,354248063,82,Dinosaur,6.2,542,6.983024038837993
127000000,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,181533,115.597753,5,2,3,17,12,2014,349424282,97,Night at the Museum: Secret of the Tomb,6.1,1851,6.937957617965812
130000000,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,38055,68.757242,1,1,4,28,10,2010,321887208,95,Megamind,6.7,1918,6.9786239690913145
125000000,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,671,109.984351,3,2,5,16,11,2001,976475550,152,Harry Potter and the Philosopher's Stone,7.5,7006,7.109448228457165
130000000,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49524,39.448066,3,1,4,18,7,2013,61648500,96,R.I.P.D.,5.4,1260,6.923229246001523
140000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,271.972889,2,1,3,09,7,2003,655011224,143,Pirates of the Caribbean: The Curse of the Black Pearl,7.5,6985,7.109191808660309
125000000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131631,206.227151,2,1,2,18,11,2014,752100229,123,The Hunger Games: Mockingjay - Part 1,6.6,5584,6.926968349463772
125000000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,591,45.313197,4,4,3,17,5,2006,767820459,149,The Da Vinci Code,6.5,2704,6.9511983829049955
103000000,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,172385,42.40024,2,1,3,19,3,2014,500188435,102,Rio 2,6.3,978,6.973646932019401
110000000,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36658,2.871739,6,1,4,24,4,2003,407711549,133,X2,6.8,3506,6.975401669823897
125000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51497,7.255718,3,1,3,20,4,2011,626137675,130,Fast Five,7.1,2438,7.008885487280414
125000000,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58574,81.499621,5,1,2,22,11,2011,334615000,129,Sherlock Holmes: A Game of Shadows,7.0,3886,7.0
125000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18823,47.686442,5,1,4,01,4,2010,232713139,106,Clash of the Titans,5.6,2233,6.885205449271104
65000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861,43.129703,3,1,5,01,6,1990,261317921,113,Total Recall,7.1,1710,7.006402096593037
160000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1911,27.220157,1,1,5,27,8,1999,61698899,102,The 13th Warrior,6.4,510,6.988004704037632
130000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49040,90.33681,5,1,3,08,8,2012,276572938,120,The Bourne Legacy,6.0,2651,6.904126433040397
125000000,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,50.073575,2,2,5,20,6,1997,238207122,125,Batman & Robin,4.2,1418,6.849708532061474
123000000,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8871,45.419668,2,2,5,17,11,2000,345141403,104,How the Grinch Stole Christmas,6.2,1386,6.957977715455165
125000000,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,435,41.380094,5,1,3,26,5,2004,544272402,124,The Day After Tomorrow,6.2,2392,6.930140186915888
125000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,955,54.931334,3,2,3,24,5,2000,546388105,123,Mission: Impossible II,5.9,1928,6.92124183006536
120000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2133,25.752118,3,1,3,15,3,2000,325756637,130,The Perfect Storm,6.2,597,6.981341563464469
130000000,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1979,60.810723,7,3,3,13,6,2007,289047763,92,Fantastic 4: Rise of the Silver Surfer,5.4,2589,6.849853202363261
120000000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87827,51.328145,6,3,2,20,11,2012,609016565,127,Life of Pi,7.2,5797,7.037646524012079
110000000,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1250,46.834704,7,2,5,16,2,2007,228738393,114,Ghost Rider,5.2,1712,6.884636118598383
120000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,324668,62.641286,5,3,3,27,7,2016,415484914,123,Jason Bourne,5.9,2341,6.905815442010168
120000000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9471,33.616115,4,1,5,27,6,2003,259175788,106,Charlie's Angels: Full Throttle,5.2,914,6.936513081731882
130000000,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,70981,68.889395,4,2,3,30,5,2012,403170142,124,Prometheus,6.3,5080,6.881781914893617
120000000,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,10996,27.990284,2,1,5,19,7,2002,169956806,78,Stuart Little 2,5.4,613,6.961706945691641
115000000,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68724,67.33767,7,1,3,07,8,2013,286140700,109,Elysium,6.4,3439,6.927444706213299
105000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2789,27.835436,2,1,5,11,6,2004,115772733,119,The Chronicles of Riddick,6.3,1570,6.958637561159203
120000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97020,66.757869,3,2,4,30,1,2014,242688965,102,RoboCop,5.7,2342,6.888647502011557
120000000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7459,17.060695,6,3,5,09,5,2008,93945766,135,Speed Racer,5.7,354,6.981849017906445
120000000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,42888,11.137655,3,1,5,17,12,2010,48668907,121,How Do You Know,4.9,223,6.98143361217936
117000000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37834,44.906918,5,1,2,15,6,2010,261930431,109,Knight and Day,5.9,1547,6.935898594944815
120000000,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75612,67.698004,5,1,3,10,4,2013,286168572,124,Oblivion,6.4,4800,6.9033557046979865
113000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895,44.108427,1,1,2,17,5,2005,850000000,140,Star Wars: Episode III - Revenge of the Sith,7.1,4116,7.014136557219397
120000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1894,43.987061,1,1,3,15,5,2002,649398328,142,Star Wars: Episode II - Attack of the Clones,6.4,3992,6.917384105960265
115000000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,585,106.815545,2,1,4,01,11,2001,562816256,92,"Monsters, Inc.",7.5,5996,7.0967221576977675
120000000,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76170,15.953444,6,2,2,23,7,2013,415440673,126,The Wolverine,6.3,4053,6.902347433999931
115000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1893,54.035265,1,1,3,19,5,1999,924317558,136,Star Wars: Episode I - The Phantom Menace,6.3,4432,6.894590921446045
135000000,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,49519,64.183321,1,1,3,20,3,2013,585178928,98,The Croods,6.8,2399,6.982488411985838
97250400,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2395,20.344364,12,5,7,13,1,2008,132900000,116,Asterix at the Olympic Games,5.0,471,6.963016764163166
115000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12100,18.714197,2,1,5,14,6,2002,77628265,134,Windtalkers,5.8,341,6.9838522552385465
115000000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290595,60.467984,3,1,3,06,4,2016,164602163,114,The Huntsman: Winter's War,6.0,1523,6.942578139727784
125000000,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98566,143.350376,3,1,4,07,8,2014,477200000,101,Teenage Mutant Ninja Turtles,5.8,2636,6.885540599218411
105000000,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49047,110.153618,3,2,5,27,9,2013,716392705,91,Gravity,7.3,5751,7.056105492504308
116000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9619,16.90444,2,1,5,07,2,1997,178127760,108,Dante's Peak,5.7,428,6.978118609406953
135000000,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,308531,39.873791,5,3,3,01,6,2016,245623848,112,Teenage Mutant Ninja Turtles: Out of the Shadows,5.8,963,6.955490505719678
120000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166424,38.126095,7,1,3,05,8,2015,167977596,100,Fantastic Four,4.4,2278,6.78287264462204
110000000,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1593,48.780039,4,2,5,20,10,2006,574480841,108,Night at the Museum,6.3,2862,6.928095614098055
110000000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,254128,100.412364,4,3,3,27,5,2015,470490832,114,San Andreas,6.0,2968,6.893878718535468
110000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,714,42.887121,1,2,4,11,12,1997,333011068,119,Tomorrow Never Dies,6.0,925,6.964320154291224
110000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2024,23.657284,4,2,3,28,6,2000,215294342,165,The Patriot,6.8,1099,6.991578221387792
110000000,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,163,76.840712,5,1,4,09,12,2004,362744280,125,Ocean's Twelve,6.4,2124,6.9530157793835725
110000000,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,787,44.635452,5,1,2,07,6,2005,478207520,120,Mr. & Mrs. Smith,6.5,2965,6.946987305560522
110000000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,262500,103.718387,4,1,3,18,3,2015,295238201,119,Insurgent,6.2,3829,6.8937458808838326
116000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2567,45.616098,8,1,5,17,12,2004,102000000,170,The Aviator,7.0,1489,7.0
112000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38745,22.845143,4,1,6,25,12,2010,237382724,85,Gulliver's Travels,4.9,621,6.949100347371297
120000000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40805,31.703608,3,1,3,12,1,2011,227817248,119,The Green Hornet,5.5,1251,6.928517008875852
110000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53182,71.510596,6,1,3,05,3,2014,337580051,102,300: Rise of an Empire,6.1,2397,6.921257801949118
110000000,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,41513,36.65422,3,1,5,29,7,2011,563749323,103,The Smurfs,5.5,1179,6.932445853546735
110000000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13700,19.625972,1,1,5,02,4,2004,103951461,76,Home on the Range,5.7,389,6.980081925243215
110000000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262504,86.105615,4,1,3,09,3,2016,179246868,121,Allegiant,5.9,1998,6.918593969923698
110000000,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39254,37.195046,9,2,3,28,9,2011,299268508,127,Real Steel,6.6,2692,6.961115123501372
105000000,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,77931,32.473628,5,1,2,30,7,2013,347434178,105,The Smurfs 2,5.5,695,6.959427904261529
160000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1639,23.336875,2,1,5,13,6,1997,164508066,121,Speed 2: Cruise Control,4.1,434,6.950515058582999
110000000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80274,45.94834,6,1,3,23,10,2013,125537191,114,Ender's Game,6.6,2303,6.966260117935758
110000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1571,48.93337,5,2,3,20,6,2007,383531464,128,Live Free or Die Hard,6.4,2089,6.953730296430285
93000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,138.049577,3,2,2,18,12,2001,871368364,178,The Lord of the Rings: The Fellowship of the Ring,8.0,8705,7.25827028630767
110000000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10204,22.643776,7,4,3,16,6,2004,72178895,120,Around the World in 80 Days,5.7,672,6.965970707385479
107000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8489,18.866672,1,1,2,11,12,2001,87713825,157,Ali,6.7,447,6.994730223601996
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10588,18.251129,3,1,5,21,11,2003,0,82,The Cat in the Hat,4.9,366,6.969699597886935
120000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,95.914473,6,2,4,15,7,2004,347234916,115,"I, Robot",6.7,3793,6.9604799777723745
130000000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1495,44.490453,10,5,2,03,5,2005,211643158,144,Kingdom of Heaven,6.6,1157,6.9823068394693575
133000000,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,10137,30.475297,3,2,5,17,12,1999,300135367,84,Stuart Little,5.8,959,6.955668554258638
105000000,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,10198,62.479574,2,1,2,08,12,2009,267045765,97,The Princess and the Frog,6.7,1247,6.985746942507714
108000000,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286217,167.93287,6,1,3,30,9,2015,630161890,141,The Martian,7.6,7268,7.135143175901822
126000000,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1635,37.68056,3,1,3,20,7,2005,162949164,136,The Island,6.5,1770,6.966940605155024
90000000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,24113,1.004579,1,0,5,27,4,2001,10372291,104,Town & Country,3.7,16,6.997889350815478
90000000,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9679,52.995628,2,1,5,09,6,2000,237202299,118,Gone in Sixty Seconds,6.1,1485,6.94953747404191
103000000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,95.301296,7,2,1,01,5,2000,457640427,155,Gladiator,7.9,5439,7.160816715398009
102000000,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,180,65.948959,7,1,4,20,6,2002,358372926,145,Minority Report,7.1,2608,7.0094465372355845
100000000,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,672,132.397737,3,3,3,13,11,2002,876688482,161,Harry Potter and the Chamber of Secrets,7.4,5815,7.075482719454811
150000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36557,88.935165,3,5,2,14,11,2006,599045960,144,Casino Royale,7.3,3855,7.040079708889274
100000000,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,869,51.188633,3,1,3,25,7,2001,362211740,119,Planet of the Apes,5.6,1243,6.933688983728994
100000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,280,101.74155,5,2,1,01,7,1991,520000000,137,Terminator 2: Judgment Day,7.7,4185,7.1003769059448345
80000000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11322,33.691694,7,1,3,01,7,2009,214104620,140,Public Enemies,6.5,1344,6.974491345277862
100000000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4982,42.361215,5,2,5,02,11,2007,266465037,157,American Gangster,7.4,1502,7.022669987170779
115000000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36955,38.729418,2,1,4,14,7,1994,378882411,141,True Lies,6.8,1116,6.991453515086537
100000000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18487,40.597856,5,1,4,11,6,2009,150166126,106,The Taking of Pelham 1 2 3,6.2,954,6.970594128072744
100000000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39451,32.389353,6,1,2,21,12,2010,310650585,98,Little Fockers,5.4,1060,6.9349194167306205
100000000,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27581,24.399642,2,1,5,06,8,2010,170432927,107,The Other Guys,6.1,1383,6.95282189288557
100000000,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9268,24.507987,2,2,5,21,6,1996,242295562,115,Eraser,5.6,543,6.970238421485339
100000000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68718,82.121691,2,1,2,25,12,2012,425368238,165,Django Unchained,7.8,10099,7.230183196102453
